192.168.0.10,64912,140.82.114.25,443,6,15,11,4425,4652,26,9077,2,25,0,0,0.076923,0.000000,0.961538,60.715542,0.428226,150.785115,1.363636,0.951204,349.115385,11.950058,0.985569,0,60.715542,0
192.168.0.10,62396,172.64.146.215,443,17,2,1,172,77,3,249,0,0,0,0,0.000000,0.000000,0.000000,14.950606,0.200661,22.407118,2.000000,2.233766,83.000000,7.448621,0.998215,0,14.950606,0
192.168.0.10,64636,104.16.102.112,443,6,4,5,511,1047,9,1558,0,9,0,0,0.000000,0.000000,1.000000,43.817685,0.205397,39.869747,0.800000,0.488061,173.111111,14.455624,0.997843,0,43.817685,0
192.168.0.10,59774,17.250.104.74,443,17,16,16,2388,1317,32,3705,0,0,0,0,0.000000,0.000000,0.000000,15.566052,2.055756,243.350080,1.000000,1.813212,115.781250,0.802052,0.876913,0,15.566052,0
192.168.0.10,63717,17.57.144.154,5223,6,53,12,70034,920,65,70954,0,65,0,0,0.000000,0.000000,1.000000,36.499774,1.780833,1985.436951,4.416667,76.123913,1091.600000,4.532896,0.986063,0,36.499774,0
192.168.0.10,64615,31.13.94.54,5222,6,4,4,807,361,8,1168,0,8,0,0,0.000000,0.000000,1.000000,12.103341,0.660975,110.713232,1.000000,2.235457,146.000000,4.041359,0.960476,0,12.103341,0
192.168.0.10,58469,142.251.129.10,443,17,5,4,850,318,9,1168,0,0,0,0,0.000000,0.000000,0.000000,23.865486,0.377114,54.052953,1.250000,2.672956,129.777778,5.313308,0.999943,0,23.865486,0
192.168.0.10,59768,142.251.129.174,443,17,36,22,17955,5887,58,23842,0,0,0,0,0.000000,0.000000,0.000000,19.722424,2.940815,1227.638144,1.636364,3.049941,411.068966,1.757355,0.924392,0,19.722424,0
172.217.28.4,443,192.168.0.10,50502,17,51,48,23247,17180,99,40427,0,0,0,0,0.000000,0.000000,0.000000,30.973006,3.196332,1345.332771,1.062500,1.353143,408.353535,2.983005,0.929444,0,30.973006,0
192.168.0.10,49583,216.239.34.181,443,17,19,16,12095,5909,35,18004,0,0,0,0,0.000000,0.000000,0.000000,30.166768,1.160217,637.986807,1.187500,2.046878,514.400000,5.044132,0.989946,0,30.166768,0
192.168.0.10,52796,142.251.128.110,443,17,88,94,24053,21556,182,45609,0,0,0,0,0.000000,0.000000,0.000000,11.212461,16.231941,4114.440175,0.936170,1.115838,250.598901,0.197724,0.210557,0,11.212461,0
192.168.0.10,59774,17.250.104.74,443,17,9,8,666,664,17,1330,0,0,0,0,0.000000,0.000000,0.000000,14.419084,1.178993,97.370956,1.125000,1.003012,78.235294,0.951248,0.960615,0,14.419084,0
192.168.0.10,64615,31.13.94.54,5222,6,15,16,2332,1648,31,3980,0,31,0,0,0.000000,0.000000,1.000000,12.028441,2.577225,344.516800,0.937500,1.415049,128.387097,1.951960,0.906899,0,12.028441,0
192.168.0.10,5353,192.168.0.161,5353,17,2,2,172,846,4,1018,0,0,0,0,0.000000,0.000000,0.000000,8.108540,0.493307,136.152748,1.000000,0.203310,254.500000,3.712262,0.980787,0,8.108540,0
192.168.0.161,5353,224.0.0.251,5353,17,7,0,842,0,7,842,0,0,0,0,0.000000,0.000000,0.000000,9.010681,0.776856,104.542598,0.000000,0.000000,120.285714,1.440308,0.772739,0,9.010681,0
192.168.0.10,62396,172.64.146.215,443,17,2,2,154,172,4,326,0,0,0,0,0.000000,0.000000,0.000000,15.095619,0.264978,26.696487,1.000000,0.895349,81.500000,7.073771,0.996030,0,15.095619,0
192.168.0.10,59774,17.250.104.74,443,17,8,8,664,592,16,1256,0,0,0,0,0.000000,0.000000,0.000000,12.432204,1.286980,107.704153,1.000000,1.121622,78.500000,0.890292,0.908828,0,12.432204,0
192.168.0.10,63717,17.57.144.154,5223,6,52,27,52721,2926,79,55647,0,79,0,0,0.000000,0.000000,1.000000,26.711108,2.957571,2139.971131,1.925926,18.018113,704.392405,2.534445,0.876259,0,26.711108,0
192.168.0.10,64615,31.13.94.54,5222,6,8,8,1002,746,16,1748,0,16,0,0,0.000000,0.000000,1.000000,7.738346,2.067625,273.314220,1.000000,1.343164,109.250000,1.686515,0.881200,0,7.738346,0
192.168.0.10,64641,104.16.102.112,443,6,5,4,406,348,9,754,0,9,0,0,0.000000,0.000000,1.000000,22.553813,0.399046,38.042348,1.250000,1.166667,83.777778,7.439249,0.997685,0,22.553813,0
192.168.0.10,58469,142.251.129.10,443,17,30,37,4791,5946,67,10737,0,0,0,0,0.000000,0.000000,0.000000,14.315556,4.680223,758.545459,0.810811,0.805752,160.253731,1.209966,0.877623,0,14.315556,0
192.168.0.154,5353,224.0.0.251,5353,17,5,0,622,0,5,622,0,0,0,0,0.000000,0.000000,0.000000,13.107171,0.381471,55.084350,0.000000,0.000000,124.400000,3.472566,0.921866,0,13.107171,0
192.168.0.10,5353,224.0.0.251,5353,17,4,0,1040,0,4,1040,0,0,0,0,0.000000,0.000000,0.000000,7.002227,0.571247,185.655221,0.000000,0.000000,260.000000,1.247253,1.000000,0,7.002227,0
192.168.0.10,59768,142.251.129.174,443,17,31,22,11559,5339,53,16898,0,0,0,0,0.000000,0.000000,0.000000,17.841641,2.970579,967.792144,1.409091,2.165012,318.830189,1.352343,0.971705,0,17.841641,0
192.168.0.10,62396,172.64.146.215,443,17,14,13,15492,7062,27,22554,0,0,0,0,0.000000,0.000000,0.000000,11.714766,2.304784,2048.184317,1.076923,2.193713,835.333333,1.908761,0.943984,0,11.714766,0
192.168.0.10,59774,17.250.104.74,443,17,9,8,753,593,17,1346,0,0,0,0,0.000000,0.000000,0.000000,14.461004,1.175575,98.817482,1.125000,1.269815,79.176471,0.969188,0.969412,0,14.461004,0
192.168.0.64,57621,192.168.0.255,57621,17,2,0,172,0,2,172,0,0,0,0,0.000000,0.000000,0.000000,30.010992,0.066642,8.596850,0.000000,0.000000,86.000000,0.000000,1.000000,0,30.010992,0
192.168.0.10,64917,17.248.201.64,443,6,20,23,8807,6406,43,15213,2,40,4,3,0.046512,0.069767,0.930233,31.004171,1.386910,493.191706,0.869565,1.374805,353.790698,4.641032,0.971070,0,31.004171,0
192.168.0.10,64909,140.82.113.21,443,6,5,7,1401,489,12,1890,0,12,0,1,0.000000,0.083333,1.000000,123.382828,0.097258,16.169187,0.714286,2.865031,157.500000,34.388092,0.998602,0,123.382828,0
192.168.0.10,62739,142.251.128.35,443,17,13,15,1161,1507,28,2668,0,0,0,0,0.000000,0.000000,0.000000,78.290531,0.357642,35.610948,0.866667,0.770405,95.285714,14.318898,0.996626,0,78.290531,0
192.168.0.10,64636,104.16.102.112,443,6,4,6,510,1113,10,1623,0,10,0,0,0.000000,0.000000,1.000000,30.541018,0.327429,59.330046,0.666667,0.458221,162.300000,9.567620,0.997174,0,30.541018,0
192.168.0.10,52796,142.251.128.110,443,17,10,11,2058,2492,21,4550,0,0,0,0,0.000000,0.000000,0.000000,24.289350,0.864576,208.939309,0.909091,0.825843,216.666667,5.340672,0.985480,0,24.289350,0
192.168.0.10,59774,17.250.104.74,443,17,23,23,3801,1977,46,5778,0,0,0,0,0.000000,0.000000,0.000000,14.710607,3.126995,398.419997,1.000000,1.922610,125.608696,0.670450,0.878634,0,14.710607,0
192.168.0.10,64615,31.13.94.54,5222,6,9,8,1490,721,17,2211,0,17,0,0,0.000000,0.000000,1.000000,15.155814,1.121682,179.073193,1.125000,2.066574,130.058824,3.424805,0.937231,0,15.155814,0
192.168.0.10,58469,142.251.129.10,443,17,4,3,567,224,7,791,0,0,0,0,0.000000,0.000000,0.000000,20.330345,0.344313,44.908239,1.333333,2.531250,113.000000,5.159130,0.996906,0,20.330345,0
192.168.0.10,64919,17.248.201.73,443,6,15,13,5836,7748,28,13584,2,27,2,0,0.071429,0.000000,0.964286,30.974831,0.903960,441.067782,1.153846,0.753227,485.142857,5.816819,0.977381,0,30.974831,0
17.250.99.9,443,192.168.0.10,64918,6,15,19,4710,14096,34,18806,2,33,2,0,0.058824,0.000000,0.970588,30.928628,1.099305,610.567013,0.789474,0.334137,553.117647,5.190421,0.979594,0,30.928628,0
192.168.0.10,53671,40.79.173.40,443,6,18,13,6990,7809,31,14799,2,30,2,0,0.064516,0.000000,0.967742,6.869211,4.512891,2165.750914,1.384615,0.895121,477.387097,0.804986,0.652097,0,6.869211,0
192.168.0.10,59768,142.251.129.174,443,17,22,16,8548,3995,38,12543,0,0,0,0,0.000000,0.000000,0.000000,8.206117,4.630692,1572.241780,1.375000,2.139675,330.078947,1.307292,0.970212,0,8.206117,0
192.168.0.10,53672,40.79.173.40,443,6,12,12,3398,7425,24,10823,2,23,1,1,0.083333,0.041667,0.958333,6.614026,3.628652,1648.164068,1.000000,0.457643,450.958333,0.892468,0.664542,0,6.614026,0
192.168.0.10,62396,172.64.146.215,443,17,2,2,168,172,4,340,0,0,0,0,0.000000,0.000000,0.000000,14.980110,0.267021,28.771484,1.000000,0.976744,85.000000,7.021114,0.996169,0,14.980110,0
